,Ticket #,Badge,Issue Date ,IssueTime,Plate,State,Make,Model,Violation, Description,Location,Meter, Fine ,Penalty,lat,lng
7050,4080022367,815.0,2020-01-17,0938,DVT4118,MI,VOLV,,A01,EXPIRED METER,300 BLK OF WASHINGTO,2718,25.0,0.0,42.281419,-83.748478
7051,4080022405,815.0,2020-01-17,1158,ECN3505,MI,TOYO,,A01,EXPIRED METER,100 BLK OF FOURTH AV,1471,25.0,0.0,42.281066,-83.747264
7052,4080022406,815.0,2020-01-17,1230,DWC0148,MI,HYUN,,A01,EXPIRED METER,300 BLK OF LIBERTY E,2845,25.0,0.0,42.279484,-83.746003
7053,4080022407,815.0,2020-01-17,1231,DAR2370,MI,HOND,,A01,EXPIRED METER,300 BLK OF LIBERTY E,2851,25.0,0.0,42.279484,-83.746003
7054,4080022408,815.0,2020-01-17,1243,CGH4424,MI,HYUN,,A01,EXPIRED METER,400 BLK OF WASHINGTO,2784,25.0,0.0,42.281419,-83.748478
7055,4080022409,815.0,2020-01-17,1244,0MQU52,MI,LINC,,A01,EXPIRED METER,400 BLK OF WASHINGTO,2792,25.0,0.0,42.281419,-83.748478
7056,4080022410,815.0,2020-01-17,1249,8MSX53,MI,VOLK,,A01,EXPIRED METER,400 BLK OF WASHINGTO,2800,25.0,0.0,42.281419,-83.748478
7057,4080022366,815.0,2020-01-17,0926,LULU86,MI,VOLV,,A01,EXPIRED METER,200 BLK OF FIRST ST,2496,15.0,0.0,42.280186,-83.751039
7058,4080022413,815.0,2020-01-17,1304,BJW348,MN,CHEV,,A01,EXPIRED METER,100 BLK OF LIBERTY W,2581,15.0,0.0,42.279573,-83.74858
7059,4080022414,815.0,2020-01-17,1309,AXM040,MI,MEBE,,A01,EXPIRED METER,300 BLK OF ASHLEY SO,2415,25.0,0.0,42.281419,-83.748478
7060,4080022415,815.0,2020-01-17,1310,DNR1805,MI,JEEP,,A01,EXPIRED METER,300 BLK OF ASHLEY SO,2419,15.0,0.0,42.281419,-83.748478
7061,4080022416,815.0,2020-01-17,1315,HY09H,MI,HYUN,,A01,EXPIRED METER,400 BLK OF MAIN ST S,2349,25.0,0.0,42.277951,-83.748673
7062,4080022417,815.0,2020-01-17,1320,BHR9980,MI,LINC,,A01,EXPIRED METER,300 BLK OF MAIN ST S,2335,15.0,0.0,42.279505,-83.748584
7063,4080022418,815.0,2020-01-17,1331,DYT0605,MI,FORD,,A01,EXPIRED METER,300 BLK OF MAIN ST S,2323,15.0,0.0,42.279505,-83.748584
7064,4080022419,815.0,2020-01-17,1333,CEQ771,MI,CHRY,,A01,EXPIRED METER,300 BLK OF MAIN ST S,2322,15.0,0.0,42.279505,-83.748584
7065,4080022420,815.0,2020-01-17,1336,ECM2294,MI,CHEV,,A01,EXPIRED METER,100 BLK OF MAIN ST S,2306,25.0,0.0,42.281241,-83.748488
7066,4080022421,815.0,2020-01-17,1338,1LEU18,MI,FORD,,A01,EXPIRED METER,100 BLK OF MAIN ST S,2302,15.0,0.0,42.281241,-83.748488
7067,4080022422,815.0,2020-01-17,1340,CEC029,MI,MEBE,,A01,EXPIRED METER,100 BLK OF WASHINGTO,2735,15.0,0.0,42.281419,-83.748478
7068,4080022423,815.0,2020-01-17,1342,DRK0429,MI,CHEV,,A29,OTHER,100 BLK OF EAST SIDE,2733,25.0,0.0,42.281419,-83.748478
7069,4080022424,815.0,2020-01-17,1345,EBN5986,MI,JEEP,,A01,EXPIRED METER,200 BLK OF WASHINGTO,2751,25.0,0.0,42.281419,-83.748478
7070,4080022425,815.0,2020-01-17,1347,6MPV80,MI,CHEV,,A01,EXPIRED METER,HANDICAPPED,9030,15.0,0.0,42.23445,-83.72891
7071,4080022426,815.0,2020-01-17,1350,EDQ2075,MI,FORD,,A01,EXPIRED METER,300 BLK OF WASHINGTO,2774,25.0,0.0,42.281419,-83.748478
7072,4080022427,815.0,2020-01-17,1356,DJE0959,MI,HOND,,A01,EXPIRED METER,100 BLK OF DIVISION,3302,25.0,0.0,42.281419,-83.748478
7073,4080022394,815.0,2020-01-17,1129,ECH0357,MI,CADI,,A01,EXPIRED METER,FARMER'S MARKET,69,25.0,0.0,42.284,-83.7462
7074,4080022429,815.0,2020-01-17,1403,JYR7112,PA,JEEP,,A01,EXPIRED METER,300 BLK OF DIVISION,3348,25.0,0.0,42.281419,-83.748478
7075,4080022430,815.0,2020-01-17,1404,YED535,IN,JEEP,,A01,EXPIRED METER,300 BLK OF DIVISION,3350,15.0,0.0,42.281419,-83.748478
7076,4080022431,815.0,2020-01-17,1406,DEK7891,MI,FORD,,A01,EXPIRED METER,300 BLK OF DIVISION,3362,15.0,0.0,42.281419,-83.748478
7077,4080022432,815.0,2020-01-17,1411,DPY0351,MI,HOND,,A01,EXPIRED METER,LIBRARY LANE,2886,15.0,0.0,42.27875,-83.74556
7078,4080022345,815.0,2020-01-17,0847,JJG5593,NY,DODG,,A01,EXPIRED METER,200 BLK OF ASHLEY SO,2373,15.0,0.0,42.281419,-83.748478
7079,4080022434,815.0,2020-01-17,1421,DQU5301,MI,CHRY,,A01,EXPIRED METER,100 BLK OF LIBERTY W,2580,25.0,0.0,42.279573,-83.74858
7080,4080022435,815.0,2020-01-17,1423,G0TMIX,MI,DODG,,A29,OTHER,100 BLK OF W LIBERTY,2592,35.0,0.0,42.279573,-83.74858
7081,4080022436,815.0,2020-01-17,1426,7LYA97,MI,JEEP,,A01,EXPIRED METER,200 BLK OF ASHLEY SO,2380,15.0,0.0,42.281419,-83.748478
7082,4080022437,815.0,2020-01-17,1515,6WQX914,CA,JEEP,,A01,EXPIRED METER,200 BLK OF ASHLEY SO,2377,15.0,0.0,42.281419,-83.748478
7083,4080022438,815.0,2020-01-17,1532,DTA5032,MI,BMW,,A01,EXPIRED METER,LOT 6,6342,25.0,0.0,,
7084,4080022439,815.0,2020-01-17,1535,DRU3826,MI,TOYO,,A01,EXPIRED METER,200 BLK OF FOURTH AV,1455,25.0,0.0,42.282585,-83.747194
7085,4080022440,815.0,2020-01-17,1536,DNN4816,MI,TOYO,,A01,EXPIRED METER,200 BLK OF FOURTH AV,1451,15.0,0.0,42.282585,-83.747194
7086,4080022441,815.0,2020-01-17,1537,DUQ6227,MI,JEEP,,A01,EXPIRED METER,200 BLK OF FOURTH AV,1460,15.0,0.0,42.282585,-83.747194
7087,4080022442,815.0,2020-01-17,1538,CKC5904,MI,VOLK,,A01,EXPIRED METER,200 BLK OF FOURTH AV,1464,15.0,0.0,42.282585,-83.747194
7088,4080022365,815.0,2020-01-17,0925,DQN1667,MI,HOND,,A01,EXPIRED METER,200 BLK OF LIBERTY W,2793,25.0,0.0,42.27962,-83.75037
7089,4080022364,815.0,2020-01-17,0920,AVF625,MI,LINC,,A01,EXPIRED METER,300 BLK OF MAIN ST S,2338,15.0,0.0,42.279505,-83.748584
7090,4080022363,815.0,2020-01-17,0919,0LJG44,MI,FORD,,A01,EXPIRED METER,300 BLK OF MAIN ST S,2339,15.0,0.0,42.279505,-83.748584
7091,4080022362,815.0,2020-01-17,0915,EAZ7535,MI,FORD,,A01,EXPIRED METER,100 BLK OF LIBERTY E,2809,15.0,0.0,42.279573,-83.74858
7092,4080022361,815.0,2020-01-17,0914,TEAHAUS,MI,CHRY,,A01,EXPIRED METER,100 BLK OF LIBERTY E,2813,25.0,0.0,42.279573,-83.74858
7093,4080022360,815.0,2020-01-17,0913,ECU0974,MI,BUIC,,A01,EXPIRED METER,200 BLK OF LIBERTY E,2829,15.0,0.0,42.279512,-83.746802
7094,4020031901,860.0,2020-01-17,1241,DQE0269,MI,FORD,,A45,OVER LEGAL TIME LIMIT,1900 BLK OF HILL ST,,25.0,0.0,42.273723,-83.724273
7095,4020031902,860.0,2020-01-17,1441,DEA2988,MI,CHEV,,A45,OVER LEGAL TIME LIMIT,1137 TRAVER,,35.0,0.0,42.291077,-83.738033
7096,4100047887,837.0,2020-01-17,1639,KZK9798,PA,AUDI,,A01,EXPIRED METER,700 BLK OF TAPPAN,4619,15.0,0.0,42.281419,-83.748478
7097,4100047886,837.0,2020-01-17,1636,DTH6172,MI,FORD,,A01,EXPIRED METER,700 BLK OF TAPPAN,4601,15.0,0.0,42.281419,-83.748478
7098,4100047885,837.0,2020-01-17,1625,BYH501,MI,FORD,,A01,EXPIRED METER,600 BLK OF TAPPAN,4541,15.0,0.0,42.281419,-83.748478
7099,4100047884,837.0,2020-01-17,1618,HY09S,MI,CHRY,,A01,EXPIRED METER,600 BLK OF CHURCH,4733,15.0,0.0,42.275001,-83.73458
7100,4100047883,837.0,2020-01-17,1616,EDL6459,MI,MICO,,A01,EXPIRED METER,700 BLK OF CHURCH,4759,25.0,0.0,42.27375,-83.73455
7101,4100047882,837.0,2020-01-17,1614,DTA7253,MI,VOLK,,A01,EXPIRED METER,700 BLK OF CHURCH,4785,15.0,0.0,42.27375,-83.73455
7102,4100047881,837.0,2020-01-17,1610,CMV943,MI,SATU,,A01,EXPIRED METER,700 BLK OF UNIVERSIT,4682,15.0,0.0,42.27854,-83.74019
7103,4100047880,837.0,2020-01-17,1605,V114576,IL,FORD,,A01,EXPIRED METER,600 BLK OF UNIVERSIT,4636,15.0,0.0,42.27117,-83.73577
7104,4100047879,837.0,2020-01-17,1603,IH2912,IN,INFI,,A01,EXPIRED METER,1100 BLK OF UNIVERSI,5787,15.0,0.0,42.281419,-83.748478
7105,4080022359,815.0,2020-01-17,0912,DA55269,MI,FORD,,A01,EXPIRED METER,200 BLK OF LIBERTY E,2828,25.0,0.0,42.279512,-83.746802
7106,4100047877,837.0,2020-01-17,1558,EBU1981,MI,FORD,,A01,EXPIRED METER,1200 BLK OF UNIVERSI,5814,15.0,0.0,42.281419,-83.748478
7107,4080022428,815.0,2020-01-17,1358,DST1199,MI,CHEV,,A01,EXPIRED METER,200 BLK OF DIVISION,3320,15.0,0.0,42.281419,-83.748478
7108,4100047875,837.0,2020-01-17,1552,DTS6783,MI,NISS,,A29,OTHER,1200 BLK OF UNIV SOU,5831,25.0,0.0,42.281419,-83.748478
7109,4100047874,837.0,2020-01-17,1546,EDS2703,MI,CHEV,,A01,EXPIRED METER,600 BLK OF FOREST SO,4797,15.0,0.0,42.321437,-83.769339
7110,4100047873,837.0,2020-01-17,1545,DVC8540,MI,FORD,,A01,EXPIRED METER,600 BLK OF FOREST SO,4803,25.0,0.0,42.321437,-83.769339
7111,4100047872,837.0,2020-01-17,1534,EEX9352,MI,HOND,,A02,PRK OVR LGL LMT,200 BLK OF OBSERVATO,5334,25.0,0.0,42.281419,-83.748478
7112,4100047871,837.0,2020-01-17,1526,BTV981,MI,LINC,,A02,PRK OVR LGL LMT,300 BLK OF OBSERVATO,5381,25.0,0.0,42.281419,-83.748478
7113,4100047870,837.0,2020-01-17,1522,EDQ1999,MI,TOYO,,A02,PRK OVR LGL LMT,300 BLK OF OBSERVATO,5389,25.0,0.0,42.281419,-83.748478
7114,4100047869,837.0,2020-01-17,1521,DLE1469,MI,FORD,,A02,PRK OVR LGL LMT,300 BLK OF OBSERVATO,5393,25.0,0.0,42.281419,-83.748478
7115,4100047868,837.0,2020-01-17,1506,DPE6810,MI,HOND,,A02,PRK OVR LGL LMT,1300 BLK OF UNIV CT,5507,25.0,0.0,42.281419,-83.748478
7116,4100047867,837.0,2020-01-17,1457,BWK493,MI,CHEV,,A02,PRK OVR LGL LMT,1600 BLK OF WASH HGT,5445,35.0,0.0,42.281419,-83.748478
7117,4100047866,837.0,2020-01-17,1456,2692116,IL,JEEP,,A02,PRK OVR LGL LMT,1600 BLK OF WASHINGT,5441,25.0,0.0,42.281419,-83.748478
7118,4100047865,837.0,2020-01-17,1453,DER6393,MI,FORD,,A01,EXPIRED METER,1400 BLK OF WASHINGT,5481,15.0,0.0,42.281419,-83.748478
7119,4100047864,837.0,2020-01-17,1452,UMARAM,MI,GMC,,A01,EXPIRED METER,1400 BLK OF WASHINGT,5471,15.0,0.0,42.281419,-83.748478
7120,4100047863,837.0,2020-01-17,1449,DZF5248,MI,LEXU,,A01,EXPIRED METER,1400 BLK OF WASHINGT,5467,0.0,0.0,42.281419,-83.748478
7121,4100047862,837.0,2020-01-17,1444,DKY1495,MI,SUBA,,A01,EXPIRED METER,1300 BLK OF ANN EAST,5430,15.0,0.0,42.282311,-83.732365
7122,4100047861,837.0,2020-01-17,1443,DYS7936,MI,CHEV,,A01,EXPIRED METER,1300 BLK OF ANN EAST,5426,15.0,0.0,42.282311,-83.732365
7123,4100047860,837.0,2020-01-17,1436,R3SRCH,MI,FORD,,A01,EXPIRED METER,100 BLK OF ZINA PITC,5300,15.0,0.0,42.281419,-83.748478
7124,4100047859,837.0,2020-01-17,1435,DYL0511,MI,ACUR,,A01,EXPIRED METER,100 BLK OF ZINA PITC,5301,15.0,0.0,42.281419,-83.748478
7125,4100047858,837.0,2020-01-17,1434,0MRR35,MI,FORD,,A01,EXPIRED METER,100 BLK OF ZINA PITC,5303,25.0,0.0,42.281419,-83.748478
7126,4100047857,837.0,2020-01-17,1324,HH0H2K,MO,TOYO,,A01,EXPIRED METER,700 BLK OF PACKARD,4513,25.0,0.0,42.270524,-83.740193
7127,4100047856,837.0,2020-01-17,1315,DBY8993,MI,SUBA,,A04,NO PRKNG ANYTME,900 BLK OF MARY ST,,25.0,0.0,42.271038,-83.741836
7128,4100047855,837.0,2020-01-17,1309,DZN4956,MI,CHEV,,A01,EXPIRED METER,600 BLK OF PACKARD,4493,15.0,0.0,42.271716,-83.741477
7129,9030016020,263.0,2020-01-17,0816,DYM9756,MI,HYUN,,M30,NO PERMITS U/M,NC20,,20.0,0.0,,
7130,9030016021,263.0,2020-01-17,0923,2MUT93,MI,CHEV,,M30,NO PERMITS U/M,NC27 LOT,,20.0,0.0,,
7131,9030016022,263.0,2020-01-17,0930,H3551,IA,DODG,,M30,NO PERMITS U/M,NC27 LOT,,20.0,0.0,,
7132,9030016023,263.0,2020-01-17,0932,BG64296,IL,CHEV,,M30,NO PERMITS U/M,NC27 LOT,,20.0,0.0,,
7133,9030016024,263.0,2020-01-17,0939,DQW9418,MI,JEEP,,M29,OTHER,NC4 LOT,,20.0,0.0,,
7134,9030016025,263.0,2020-01-17,0941,DZJ1121,MI,TOYO,,M29,OTHER,NC4 LOT,,20.0,0.0,,
7135,9030016026,263.0,2020-01-17,0957,SHLEY6,AZ,CHEV,,M30,NO PERMITS U/M,NC10 LOT,,20.0,0.0,,
7136,9030016027,263.0,2020-01-17,0959,414LJT,WI,ACUR,,M30,NO PERMITS U/M,NC10 LOT,,20.0,0.0,,
7137,9030016028,263.0,2020-01-17,1001,DPR4077,MI,NISS,,M30,NO PERMITS U/M,NC10 LOT,,20.0,0.0,,
7138,9030016029,263.0,2020-01-17,1002,JD9C4R,MO,TOYO,,M30,NO PERMITS U/M,NC10 LOT,,20.0,0.0,,
7139,9030016030,263.0,2020-01-17,1005,8LKJ794,CA,HYUN,,M30,NO PERMITS U/M,NC10 LOT,,20.0,0.0,,
7140,9030016031,263.0,2020-01-17,1007,J814397,OH,BMW,,M30,NO PERMITS U/M,NC10 LOT,,20.0,0.0,,
7141,9030016033,263.0,2020-01-17,1014,DCRN20,FL,JEEP,,M29,OTHER,NC10 LOT,,20.0,0.0,,
7142,9030016034,263.0,2020-01-17,1016,DYA0832,MI,JEEP,,M29,OTHER,NC10 LOT,,20.0,0.0,,
7143,9030016035,263.0,2020-01-17,1031,ECZ7229,MI,CHEV,,M30,NO PERMITS U/M,NC45 LOT,,20.0,0.0,,
7144,9030016036,263.0,2020-01-17,1036,321UXU,MN,SUBA,,M29,OTHER,NC27 LOT,,20.0,0.0,,
7145,9030016037,263.0,2020-01-17,1038,EFD1735,MI,FORD,,M30,NO PERMITS U/M,NC27 LOT,,20.0,0.0,,
7146,9030016038,263.0,2020-01-17,1041,SUNNYVW,MI,VOLK,,M29,OTHER,NC27 LOT,,20.0,0.0,,
7147,9030016039,263.0,2020-01-17,1046,DCD1462,MI,CHEV,,M30,NO PERMITS U/M,NC45 LOT,,20.0,0.0,,
7148,9030016040,263.0,2020-01-17,1047,SYDC,PA,JEEP,,M30,NO PERMITS U/M,NC45 LOT,,20.0,0.0,,
7149,9030016041,263.0,2020-01-17,1049,547D61,MI,MERC,,M30,NO PERMITS U/M,NC45 LOT,,20.0,0.0,,
7150,9030016042,263.0,2020-01-17,1050,6LRS12,MI,INFI,,M30,NO PERMITS U/M,NC45 LOT,,20.0,0.0,,
7151,9030016043,263.0,2020-01-17,1054,CFZ3747,MI,BMW,,M30,NO PERMITS U/M,NW1 LOT,,20.0,0.0,,
7152,9020017053,262.0,2020-01-17,0811,Y403Y,MI,OTHE,,M16,PARKING ON WALK,N20 LOT,,20.0,0.0,,
7153,9030016045,263.0,2020-01-17,1147,HWK6492,OH,TOYO,,M34,ACROSS LINE,NC16 LOT,,20.0,0.0,,
7154,9030016046,263.0,2020-01-17,1154,DZQ8836,MI,FORD,,M30,NO PERMITS U/M,NC5 LOT,,20.0,0.0,,
7155,9030016047,263.0,2020-01-17,1156,JN55U,MI,CHEV,,M30,NO PERMITS U/M,NC5 LOT,,20.0,0.0,,
7156,9030016048,263.0,2020-01-17,1159,HHV4450,OH,ACUR,,M30,NO PERMITS U/M,NC8 LOT,,20.0,0.0,,
7157,9030016049,263.0,2020-01-17,1200,DTT2283,MI,FORD,,M30,NO PERMITS U/M,NC8 LOT,,20.0,0.0,,
7158,9030016050,263.0,2020-01-17,1201,DQQ8427,MI,GMC,,M30,NO PERMITS U/M,NC8 LOT,,20.0,0.0,,
7159,9030016051,263.0,2020-01-17,1203,EAH0350,MI,HOND,,M30,NO PERMITS U/M,NC8 LOT,,20.0,0.0,,
7160,9030016052,263.0,2020-01-17,1204,DWM7618,MI,CADI,,M30,NO PERMITS U/M,NC8 LOT,,20.0,0.0,,
7161,4080022358,815.0,2020-01-17,0911,DA47252,MI,GMC,,A01,EXPIRED METER,200 BLK OF LIBERTY E,2825,15.0,0.0,42.279512,-83.746802
7162,4080022357,815.0,2020-01-17,0909,CHU9642,MI,CHEV,,A01,EXPIRED METER,200 BLK OF FOURTH AV,2673,15.0,0.0,42.282585,-83.747194
7163,4080022356,815.0,2020-01-17,0908,EBZ8495,MI,FORD,,A01,EXPIRED METER,200 BLK OF FOURTH AV,2671,25.0,0.0,42.282585,-83.747194
7164,4080022355,815.0,2020-01-17,0907,DKU5725,MI,SAAB,,A01,EXPIRED METER,200 BLK OF FOURTH AV,2668,25.0,0.0,42.282585,-83.747194
7165,4080022354,815.0,2020-01-17,0905,JS20H,MI,FORD,,A01,EXPIRED METER,200 BLK OF WASHINGTO,2760,15.0,0.0,42.281419,-83.748478
7166,4080022353,815.0,2020-01-17,0904,6KSK58,MI,NISS,,A01,EXPIRED METER,200 BLK OF WASHINGTO,2757,25.0,0.0,42.281419,-83.748478
7167,4080022352,815.0,2020-01-17,0858,DQG2630,MI,SUBA,,A01,EXPIRED METER,100 BLK OF WASHINGTO,2733,15.0,0.0,42.281419,-83.748478
7168,4080022351,815.0,2020-01-17,0856,J0ELEE,MI,AUDI,,A01,EXPIRED METER,100 BLK OF MAIN ST S,2305,15.0,0.0,42.281241,-83.748488
7169,4080022350,815.0,2020-01-17,0854,CPD649,MI,JEEP,,A01,EXPIRED METER,200 BLK OF MAIN ST S,2311,15.0,0.0,42.280317,-83.748541
7170,9030016053,263.0,2020-01-17,1213,DQG1119,MI,FORD,,M30,NO PERMITS U/M,NC43 LOT,,20.0,0.0,,
7171,4080022349,815.0,2020-01-17,0852,DWN5771,MI,TOYO,,A01,EXPIRED METER,100 BLK OF LIBERTY W,2583,15.0,0.0,42.279573,-83.74858
7172,4080022348,815.0,2020-01-17,0851,BCR537,MI,HOND,,A01,EXPIRED METER,200 BLK OF ASHLEY SO,2377,15.0,0.0,42.281419,-83.748478
7173,4080022347,815.0,2020-01-17,0850,DC89791,MI,FORD,,A01,EXPIRED METER,200 BLK OF ASHLEY SO,2375,25.0,0.0,42.281419,-83.748478
7174,9030016032,263.0,2020-01-17,1013,CHD308,MI,BMW,,M29,OTHER,NC10 LOT,,20.0,0.0,,
7175,4080022344,815.0,2020-01-17,0845,DAL0614,MI,FORD,,A01,EXPIRED METER,100 BLK OF WASHINGTO,2605,25.0,0.0,42.281419,-83.748478
7176,4080022343,815.0,2020-01-17,0844,DEL3780,MI,FORD,,A01,EXPIRED METER,100 BLK OF WASHINGTO,2607,15.0,0.0,42.281419,-83.748478
7177,4080022342,815.0,2020-01-17,0843,EDU4757,MI,FORD,,A01,EXPIRED METER,100 BLK OF WASHINGTO,2615,25.0,0.0,42.281419,-83.748478
7178,4080022341,815.0,2020-01-17,0842,AC0614,MI,CHEV,,A01,EXPIRED METER,200 BLK OF WASHINGTO,2691,25.0,0.0,42.281419,-83.748478
7179,4100047876,837.0,2020-01-17,1554,DES7371,MI,FORD,,A29,OTHER,1300 BLK OF UNIV SOU,3837,25.0,0.0,42.281419,-83.748478
7180,4080022339,815.0,2020-01-17,0839,EVB4784,MI,CHEV,,A01,EXPIRED METER,300 BLK OF WASHINGTO,2712,15.0,0.0,42.281419,-83.748478
7181,9020017052,262.0,2020-01-17,0805,41X272,MI,FORD,,M04,NO PARK ANYTIME,RICHARD KENNEDY DR,,20.0,0.0,,
7182,9020017054,262.0,2020-01-17,0823,DMK5910,MI,CHEV,,M16,PARKING ON WALK,C5 LOT,,20.0,0.0,,
7183,9020017055,262.0,2020-01-17,0824,041X482,MI,FORD,,M16,PARKING ON WALK,C5 LOT,,20.0,0.0,,
7184,9020017056,262.0,2020-01-17,0839,DB00298,MI,CHEV,,M30,NO PERMITS U/M,E14 LOT,,20.0,0.0,,
7185,9020017057,262.0,2020-01-17,0905,8MPK77,MI,FORD,,M01,EXPIRED METER,SC32 LOT,1776,10.0,0.0,,
7186,9020017059,262.0,2020-01-17,0907,671MMPH,MI,TOYO,,M01,EXPIRED METER,SC32 LOT,1752,6.0,0.0,,
7187,9020017060,262.0,2020-01-17,0908,CSR776,MI,SUBA,,M01,EXPIRED METER,SC32 LOT,1753,6.0,0.0,,
7188,9020017061,262.0,2020-01-17,0917,DB00298,MI,CHEV,,M30,NO PERMITS U/M,SC12 LOT,,20.0,0.0,,
7189,9020017062,262.0,2020-01-17,1006,K2628S,TN,NISS,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7190,9020017063,262.0,2020-01-17,1007,DLE1503,MI,FORD,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7191,9020017064,262.0,2020-01-17,1008,DA23822,MI,FORD,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7192,9020017065,262.0,2020-01-17,1009,DA23822,MI,FORD,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7193,9020017067,262.0,2020-01-17,1022,ECY3989,MI,MEBE,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7194,9020017068,262.0,2020-01-17,1024,CEL0618,MI,JEEP,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7195,9020017069,262.0,2020-01-17,1025,GZ39L,MI,TOYO,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7196,9020017070,262.0,2020-01-17,1027,EQII04,FL,HOND,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7197,9020017071,262.0,2020-01-17,1034,K134137,OH,JEEP,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7198,9020017072,262.0,2020-01-17,1036,MBW975,FL,RARO,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7199,9020017073,262.0,2020-01-17,1038,DSP7002,MI,NISS,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7200,9020017074,262.0,2020-01-17,1038,CLKZ273,ON,AUDI,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7201,9020017075,262.0,2020-01-17,1040,EBY8796,MI,CHEV,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7202,9020017076,262.0,2020-01-17,1042,BD94517,IL,HOND,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7203,9020017077,262.0,2020-01-17,1043,AGL9070,WI,LEXU,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7204,9020017078,262.0,2020-01-17,1045,4YRG341,CA,TOYO,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7205,9020017079,262.0,2020-01-17,1046,B47PU,MI,GMC,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7206,9020017080,262.0,2020-01-17,1048,CDDH729,ON,GMC,,M30,NO PERMITS U/M,SC20 LOT,,20.0,0.0,,
7207,9020017081,262.0,2020-01-17,1211,GB73A,MI,HOND,,M30,NO PERMITS U/M,S8 LOT,,20.0,0.0,,
7208,9020017082,262.0,2020-01-17,1212,040X372,MI,DODG,,M30,NO PERMITS U/M,S8 LOT,,20.0,0.0,,
7209,9020017083,262.0,2020-01-17,1214,DPX8750,MI,FORD,,M30,NO PERMITS U/M,S8 LOT,,20.0,0.0,,
7210,9020017085,262.0,2020-01-17,1240,BB41447,MI,FORD,,M29,OTHER,W14 LOT,,20.0,0.0,,
7211,9020017086,262.0,2020-01-17,1254,YJH995,AL,TOYO,,M30,NO PERMITS U/M,N26 LOT,,20.0,0.0,,
7212,9020017087,262.0,2020-01-17,1300,DJP7125,MI,SUBA,,M30,NO PERMITS U/M,N26 LOT,,20.0,0.0,,
7213,H000227356,104.0,2020-01-17,1545,DZZ0117,MI,TOYO,,A23,BLOCKING TRAFFI,300 MAYNARD ST,,50.0,0.0,42.279134,-83.742
7214,9030016044,263.0,2020-01-17,1058,EAB0669,MI,DODG,,M30,NO PERMITS U/M,NW1 LOT,,20.0,0.0,,
7215,4080022338,815.0,2020-01-17,0837,DVC3449,MI,DODG,,A01,EXPIRED METER,300 BLK OF WASHINGTO,2710,25.0,0.0,42.281419,-83.748478
7216,4080022340,815.0,2020-01-17,0841,BCR247,MI,CHEV,,A01,EXPIRED METER,200 BLK OF WASHINGTO,2693,15.0,0.0,42.281419,-83.748478
7217,9030016057,263.0,2020-01-17,1233,EDV9191,MI,FORD,,M30,NO PERMITS U/M,NC95 LOT,,20.0,0.0,,
7218,9020017084,262.0,2020-01-17,1237,041X056,MI,FORD,,M04,NO PARK ANYTIME,RICHARD KENNEDY DR,,20.0,0.0,,
7219,4100047878,837.0,2020-01-17,1602,V362852,IL,JEEP,,A01,EXPIRED METER,1100 BLK OF UNIVERSI,5786,25.0,0.0,42.281419,-83.748478
7220,4080022336,815.0,2020-01-17,0833,Q439488,IL,VOLK,,A01,EXPIRED METER,200 BLK OF ANN WEST,1347,25.0,0.0,42.282391,-83.749713
7221,4080022337,815.0,2020-01-17,0834,4KJS9,MI,FORD,,A01,EXPIRED METER,200 BLK OF ANN WEST,1345,25.0,0.0,42.282391,-83.749713
7222,4100047838,837.0,2020-01-17,1221,BRR180,MI,JEEP,,A01,EXPIRED METER,700 BLK OF CHURCH,4777,15.0,0.0,42.27375,-83.73455
7223,4100047806,837.0,2020-01-17,1008,DRY5123,MI,SAAB,,A04,NO PRKNG ANYTME,508 ANN EAST,,35.0,0.0,42.282265,-83.742512
7224,4100047807,837.0,2020-01-17,1015,DZE3798,MI,HOND,,A01,EXPIRED METER,1200 BLK OF ANN EAST,5412,25.0,0.0,42.282296,-83.733279
7225,4080022411,815.0,2020-01-17,1258,DA18822,MI,LAND,,A01,EXPIRED METER,200 BLK OF ASHLEY SO,2373,25.0,0.0,42.281419,-83.748478
7226,4100047808,837.0,2020-01-17,1017,1MSJ50,MI,FORD,,A01,EXPIRED METER,100 BLK OF ZINA PITC,5302,25.0,0.0,42.281419,-83.748478
